CustomerID,LastTransactionDate,DaysSinceLastTransaction,Status,TransactionCount,TotalSpent
17709,2011-06-23,169,Churned,7.0,137.45
12615,2011-12-07,2,Active,105.0,2291.1900000000005
17298,2011-08-30,101,Churned,30.0,498.42
14529,2011-10-10,60,Active,229.0,620.0399999999998
15074,2011-08-26,105,Churned,42.0,748.8700000000002
14284,2011-11-09,30,Active,32.0,595.2500000000001
17010,2011-11-21,18,Active,11.0,195.36
14093,2011-11-27,12,Active,105.0,442.8499999999999
12855,2010-12-02,372,Churned,3.0,38.1
14133,2011-08-02,129,Churned,28.0,605.6399999999999
15122,2011-08-17,114,Churned,82.0,1633.779999999999
13285,2011-11-16,23,Active,187.0,2709.1200000000003
14110,2011-12-06,3,Active,155.0,5683.149999999999
12674,2011-11-01,38,Active,83.0,1970.6000000000006
12790,2011-05-31,192,Churned,21.0,324.9200000000001
17879,2011-06-19,173,Churned,6.0,178.51999999999998
16160,2011-10-05,65,Active,20.0,1025.4400000000005
16878,2011-09-16,84,Active,3.0,13.3
18192,2011-09-29,71,Active,45.0,957.9699999999999
13464,2011-10-12,58,Active,41.0,674.6800000000002
14638,2011-10-20,50,Active,16.0,443.6
18044,2011-12-05,4,Active,127.0,2088.599999999999
12415,2011-11-15,24,Active,714.0,124914.52999999975
12490,2011-12-04,5,Active,245.0,5417.929999999999
15847,2011-11-01,38,Active,22.0,389.27
12670,2011-11-29,10,Active,92.0,2996.0500000000006
14117,2011-07-19,143,Churned,3.0,90.0
16189,2011-11-24,15,Active,11.0,215.47999999999996
15398,2011-11-23,16,Active,73.0,1345.5299999999997
15335,2011-10-17,53,Active,36.0,173.97000000000003
13321,2011-09-28,72,Active,11.0,567.36
15061,2011-12-06,3,Active,403.0,54534.140000000014
17524,2010-12-13,361,Churned,6.0,145.0
12877,2011-12-06,3,Active,154.0,1535.7700000000007
12736,2011-01-11,332,Churned,4.0,234.00000000000003
18190,2011-05-31,192,Churned,15.0,284.46
16755,2011-08-17,114,Churned,170.0,1496.8300000000004
15810,2011-09-22,78,Active,89.0,1391.9799999999998
15695,2011-03-18,266,Churned,22.0,409.9800000000001
16257,2011-06-16,176,Churned,2.0,46.95
14104,2011-07-08,154,Churned,21.0,216.20999999999998
15315,2011-10-06,64,Active,37.0,570.5
15568,2011-12-07,2,Active,53.0,758.2899999999998
13212,2011-11-20,19,Active,142.0,788.0799999999998
18154,2011-12-06,3,Active,21.0,399.18999999999994
13822,2011-12-04,5,Active,96.0,632.0000000000001
14946,2011-11-25,14,Active,3.0,100.9
16789,2011-12-01,8,Active,5.0,80.8
17964,2011-11-08,31,Active,104.0,471.6999999999999
17372,2011-10-30,40,Active,253.0,1342.6800000000012
15296,2011-10-20,50,Active,194.0,3672.86
16152,2011-03-16,268,Churned,29.0,1829.04
13185,2011-03-17,267,One-Time Customer,1.0,71.4
12818,2011-03-23,261,Churned,14.0,1542.08
14273,2011-10-19,51,Active,29.0,559.9700000000001
15757,2011-10-05,65,Active,45.0,714.4200000000001
13391,2011-05-20,203,One-Time Customer,1.0,59.8
13643,2011-11-08,31,Active,28.0,519.44
17312,2011-07-24,138,Churned,14.0,644.3
16213,2011-09-22,78,Active,6.0,159.0
12538,2011-11-10,29,Active,21.0,363.95
15699,2011-11-22,17,Active,18.0,309.6499999999999
15520,2011-12-08,1,Active,18.0,343.49999999999994
14174,2011-11-06,33,Active,26.0,134.46
17920,2011-12-05,4,Active,696.0,4204.0999999999885
12662,2011-12-09,0,Active,230.0,3849.7799999999984
12915,2011-07-14,148,Churned,22.0,363.65
16150,2011-10-28,42,Active,117.0,2053.019999999999
13370,2010-12-03,371,Churned,39.0,754.8700000000003
16402,2011-03-20,264,Churned,60.0,299.59999999999997
17691,2010-12-16,358,Churned,19.0,290.40000000000003
14062,2011-11-30,9,Active,111.0,10464.85
15062,2011-09-29,71,Active,57.0,987.8599999999999
16945,2011-11-18,21,Active,249.0,4345.500000000007
14616,2011-04-11,242,Churned,3.0,406.08000000000004
15577,2011-07-11,151,Churned,39.0,258.8799999999998
15843,2011-02-09,303,Churned,8.0,118.95
14035,2011-11-11,28,Active,66.0,1428.0200000000002
16495,2011-12-06,3,Active,97.0,684.4100000000003
14336,2011-11-23,16,Active,90.0,1614.9100000000008
18149,2011-10-20,50,Active,16.0,612.08
15855,2011-07-26,136,Churned,80.0,712.2399999999997
13561,2011-05-08,215,Churned,14.0,141.86
15743,2011-11-23,16,Active,88.0,784.4600000000004
17349,2011-06-13,179,Churned,9.0,110.75
13669,2011-10-20,50,Active,9.0,218.55
12865,2011-11-13,26,Active,95.0,1568.229999999999
14055,2011-08-25,106,Churned,10.0,725.6400000000001
14356,2011-09-21,79,Active,33.0,701.23
14585,2011-10-20,50,Active,29.0,157.05
12812,2011-10-26,44,Active,15.0,229.63999999999993
16372,2011-11-06,33,Active,97.0,367.92999999999984
17022,2011-11-08,31,Active,7.0,71.0
13349,2011-11-29,10,Active,16.0,247.31999999999996
13741,2011-09-29,71,Active,34.0,668.43
15860,2011-10-30,40,Active,142.0,977.2099999999992
16062,2011-11-30,9,Active,64.0,1153.6199999999992
16726,2011-11-13,26,Active,185.0,1382.0200000000013
17371,2011-11-22,17,Active,87.0,423.88999999999976
15379,2011-06-23,169,Churned,194.0,3703.2899999999995
14889,2011-01-07,336,Churned,10.0,135.9
14755,2011-11-30,9,Active,235.0,5010.279999999999
18095,2011-01-31,312,Churned,21.0,580.05
15174,2011-01-21,322,Churned,11.0,135.75
16030,2011-02-03,309,Churned,29.0,331.24000000000007
17700,2011-11-23,16,Active,142.0,2534.64
14112,2011-11-17,22,Active,160.0,2915.1499999999974
17864,2011-11-27,12,Active,102.0,597.5000000000002
14962,2011-03-14,270,Churned,5.0,126.70000000000002
16383,2011-09-26,74,Active,102.0,668.3599999999996
13946,2011-09-21,79,Active,11.0,561.57
14632,2011-03-22,262,Churned,8.0,114.55999999999999
14536,2011-03-25,259,Churned,19.0,171.8
14538,2011-10-06,64,Active,19.0,388.2499999999999
17701,2011-04-01,252,Churned,24.0,417.95000000000005
17166,2011-11-01,38,Active,12.0,206.33999999999997
14937,2011-10-14,56,Active,34.0,1621.88
13645,2011-08-11,120,Churned,5.0,252.1
16201,2011-12-06,3,Active,111.0,1863.4699999999993
16108,2011-09-16,84,Active,48.0,842.5
16445,2011-11-06,33,Active,63.0,230.51000000000002
12791,2010-12-01,373,Churned,2.0,192.60000000000002
16143,2011-12-06,3,Active,117.0,2424.939999999999
15304,2011-10-10,60,Active,23.0,694.4000000000002
17675,2011-12-08,1,Active,705.0,20374.27999999997
16016,2011-12-06,3,Active,235.0,1508.7600000000014
16607,2011-11-22,17,Active,172.0,3347.7100000000014
14985,2011-05-25,198,Churned,87.0,296.7499999999999
17105,2011-07-03,159,Churned,90.0,665.7800000000004
14562,2011-12-06,3,Active,423.0,5074.769999999998
15308,2011-03-10,274,Churned,19.0,310.47
15483,2011-07-01,161,Churned,88.0,233.81000000000006
17140,2011-04-06,247,Churned,20.0,465.32
14905,2011-07-05,157,Churned,17.0,616.1500000000001
15609,2011-06-08,184,Churned,16.0,298.48
17891,2011-06-30,162,Churned,34.0,203.85999999999993
16861,2011-10-11,59,Active,6.0,173.76
12752,2011-09-19,81,Active,53.0,4366.779999999999
15276,2011-10-04,66,Active,52.0,135.31000000000003
12740,2011-10-07,63,Active,27.0,427.5999999999999
16120,2011-10-11,59,Active,30.0,1309.14
18022,2011-11-04,35,Active,191.0,668.1100000000002
16565,2010-12-10,364,Churned,3.0,173.7
14162,2011-06-19,173,Churned,25.0,289.36000000000007
13301,2011-08-28,103,Churned,81.0,618.0899999999998
14193,2011-10-03,67,Active,42.0,853.3900000000001
12902,2011-03-20,264,Churned,10.0,138.68
13549,2011-11-14,25,Active,51.0,918.1999999999998
13516,2011-11-18,21,Active,44.0,1389.4100000000003
14364,2011-08-23,108,Churned,69.0,3717.349999999999
12770,2011-05-13,210,Churned,12.0,1351.4499999999998
12658,2011-11-21,18,Active,36.0,686.0500000000001
13748,2011-09-05,95,Churned,28.0,948.2499999999998
13199,2011-12-06,3,Active,119.0,9817.120000000003
16233,2011-09-29,71,Active,22.0,536.68
13455,2011-11-15,24,Active,46.0,1058.34
17629,2011-12-04,5,Active,123.0,1814.1200000000008
13659,2011-05-18,205,Churned,104.0,1573.2000000000007
13875,2011-10-17,53,Active,104.0,1786.7900000000004
16509,2011-02-16,296,Churned,13.0,363.7
18056,2011-02-24,288,Churned,19.0,363.65
14292,2011-12-02,7,Active,100.0,4871.9299999999985
17049,2011-12-07,2,Active,318.0,5659.980000000006
12717,2011-07-11,151,Churned,55.0,1030.98
15147,2011-04-13,240,Churned,28.0,623.5
17893,2011-04-28,225,Churned,16.0,112.25000000000004
13856,2011-06-24,168,Churned,14.0,388.5
15095,2011-08-28,103,Churned,47.0,1370.5999999999997
15462,2011-09-06,94,Churned,11.0,234.60000000000002
17984,2011-07-17,145,Churned,48.0,152.68000000000006
14965,2011-09-04,96,Churned,83.0,598.9999999999999
13823,2011-11-21,18,Active,40.0,957.6600000000001
15050,2011-11-14,25,Active,78.0,1782.0900000000004
16747,2011-11-02,37,Active,42.0,836.0600000000001
13816,2011-11-16,23,Active,28.0,571.6700000000001
18006,2011-11-16,23,Active,22.0,444.68
16479,2011-11-29,10,Active,35.0,300.83
16426,2011-12-07,2,Active,372.0,1908.2500000000002
15356,2011-11-08,31,Active,519.0,2766.499999999999
17978,2010-12-09,365,Churned,12.0,300.91999999999996
15587,2011-10-20,50,Active,9.0,913.6800000000002
14229,2011-10-19,51,Active,40.0,1547.2
14270,2011-01-12,331,Churned,29.0,492.6499999999999
13709,2011-12-06,3,Active,336.0,6328.050000000004
14152,2011-09-25,75,Active,49.0,621.2900000000002
17642,2011-08-12,119,Churned,40.0,712.2900000000002
15901,2011-11-23,16,Active,116.0,363.8799999999999
14511,2011-11-28,11,Active,68.0,1314.8099999999997
13061,2011-09-28,72,Active,10.0,248.61
17354,2011-10-20,50,Active,16.0,1393.06
14703,2011-11-25,14,Active,22.0,318.1699999999999
15540,2011-11-28,11,Active,15.0,213.30000000000004
15129,2011-10-20,50,Active,84.0,3447.4
14569,2011-12-08,1,Active,12.0,227.39
16218,2011-11-10,29,Active,84.0,3084.6800000000017
16455,2011-10-07,63,Active,99.0,1841.1800000000005
15570,2011-12-02,7,Active,323.0,4165.52
15018,2011-11-01,38,Active,31.0,496.21
16499,2010-12-14,360,Churned,19.0,365.45
16727,2010-12-10,364,Churned,46.0,272.81999999999994
13183,2011-12-02,7,Active,94.0,3957.7800000000016
12951,2011-12-01,8,Active,63.0,1064.0700000000004
16403,2011-01-31,312,Churned,10.0,177.5
18159,2011-02-11,301,Churned,23.0,530.1500000000002
15251,2011-11-30,9,Active,111.0,10484.989999999996
15813,2011-05-16,207,Churned,40.0,1303.9099999999999
14682,2011-06-05,187,Churned,2.0,52.0
15163,2011-11-21,18,Active,29.0,304.4699999999999
17299,2011-11-28,11,Active,57.0,669.1100000000001
15653,2011-09-08,92,Churned,6.0,877.4399999999999
16190,2011-10-30,40,Active,6.0,215.08
14714,2011-11-15,24,Active,10.0,160.19
17650,2011-11-18,21,Active,8.0,166.07999999999998
14741,2011-11-28,11,Active,59.0,1400.3400000000004
18156,2011-11-27,12,Active,140.0,734.94
15805,2011-11-16,23,Active,301.0,5528.479999999997
17454,2011-05-31,192,Churned,61.0,517.5300000000002
15620,2011-10-14,56,Active,100.0,1553.18
12346,2011-01-18,325,One-Time Customer,1.0,77183.6
16716,2011-03-18,266,Churned,2.0,901.2
16441,2011-10-03,67,Active,24.0,381.2
15019,2011-03-18,266,Churned,70.0,265.9999999999999
14205,2011-11-23,16,Active,24.0,466.70000000000005
13885,2011-06-03,189,Churned,28.0,506.8000000000001
18160,2011-10-13,57,Active,39.0,638.0600000000002
12562,2011-12-01,8,Active,168.0,3781.7400000000025
16239,2011-10-14,56,Active,19.0,414.2
16614,2011-06-10,182,Churned,26.0,506.18999999999994
13827,2011-10-13,57,Active,93.0,412.0499999999998
18282,2011-12-02,7,Active,12.0,178.04999999999998
14359,2011-11-20,19,Active,55.0,912.1800000000002
14806,2011-09-25,75,Active,11.0,193.39000000000004
18053,2011-09-30,70,Active,20.0,300.02000000000004
14251,2011-12-08,1,Active,78.0,2879.7000000000003
16311,2011-11-22,17,Active,37.0,616.26
13146,2011-11-13,26,Active,17.0,228.91
12557,2011-11-23,16,Active,33.0,11990.96
17068,2011-11-27,12,Active,296.0,4552.140000000004
17616,2011-06-19,173,Churned,3.0,571.2
16656,2011-11-17,22,Active,73.0,8625.800000000001
14735,2011-12-06,3,Active,194.0,6065.69
17373,2011-10-30,40,Active,57.0,646.9200000000001
15058,2011-11-14,25,Active,276.0,2124.9900000000025
15671,2011-11-21,18,Active,78.0,2657.1300000000006
16216,2011-03-17,267,Churned,37.0,914.9300000000002
18210,2011-12-08,1,Active,134.0,2621.379999999999
14441,2011-12-09,0,Active,51.0,1712.8900000000008
13203,2011-11-30,9,Active,57.0,869.4599999999999
14482,2011-11-21,18,Active,144.0,2068.150000000001
16276,2011-06-16,176,Churned,6.0,810.6000000000001
13730,2011-07-27,135,Churned,43.0,752.5999999999998
13302,2011-07-07,155,One-Time Customer,1.0,63.75
13928,2011-11-29,10,Active,27.0,464.56999999999994
16049,2011-10-30,40,Active,312.0,1111.7899999999993
17813,2011-11-25,14,Active,371.0,1770.8800000000026
14027,2011-10-10,60,Active,6.0,104.82000000000002
17203,2011-11-04,35,Active,152.0,3563.8499999999995
12667,2011-10-12,58,Active,33.0,620.13
17062,2011-01-30,313,Churned,70.0,538.37
16163,2011-04-21,232,Churned,6.0,856.6000000000001
15881,2011-01-31,312,Churned,29.0,501.39
14057,2011-11-16,23,Active,284.0,6217.960000000002
14850,2011-02-01,311,Churned,21.0,325.75
16414,2011-11-18,21,Active,7.0,126.25
12520,2011-09-21,79,Active,152.0,2634.26
14245,2011-05-04,219,Churned,108.0,1693.4499999999996
14377,2011-06-01,191,Churned,11.0,617.05
13803,2011-03-29,255,Churned,17.0,277.07000000000005
13005,2011-06-19,173,Churned,26.0,513.7
18170,2011-11-06,33,Active,38.0,980.3100000000002
12556,2011-10-20,50,Active,121.0,603.7099999999997
13940,2011-11-22,17,Active,49.0,839.1400000000002
12851,2011-09-04,96,Churned,50.0,135.17999999999995
12995,2011-09-15,85,Active,3.0,211.32
17131,2011-12-04,5,Active,134.0,2463.170000000001
13259,2011-10-09,61,Active,87.0,292.3199999999999
12882,2011-11-30,9,Active,13.0,1463.0399999999995
14968,2011-11-09,30,Active,37.0,147.59
16947,2011-04-18,235,Churned,21.0,406.48000000000013
16293,2011-11-18,21,Active,118.0,2248.9900000000002
14051,2011-12-09,0,Active,210.0,15610.389999999989
15361,2010-12-13,361,Churned,7.0,418.9200000000001
16191,2011-12-07,2,Active,134.0,5180.52
15510,2011-01-13,330,One-Time Customer,1.0,250.0
15449,2011-11-13,26,Active,60.0,974.52
16063,2011-03-24,260,Churned,23.0,335.32000000000005
17625,2011-11-21,18,Active,315.0,2047.0000000000011
16697,2011-04-12,241,Churned,21.0,112.75000000000001
17367,2011-04-15,238,Churned,34.0,168.4
16116,2011-05-12,211,Churned,34.0,612.7800000000001
16283,2011-12-04,5,Active,166.0,1570.8099999999993
16446,2011-12-09,0,Active,3.0,168472.5
15116,2011-11-22,17,Active,45.0,1352.7500000000002
17252,2011-08-15,116,Churned,87.0,353.8599999999999
16706,2011-11-02,37,Active,123.0,531.35
14869,2011-12-01,8,Active,71.0,725.7
12952,2011-12-04,5,Active,79.0,1387.7900000000004
12628,2011-12-05,4,Active,41.0,786.4599999999998
17297,2011-11-22,17,Active,51.0,131.78000000000006
12650,2011-12-06,3,Active,20.0,314.44
16969,2011-10-31,39,Active,42.0,650.4100000000002
17968,2010-12-01,373,Churned,85.0,277.34999999999997
15028,2011-12-01,8,Active,48.0,627.13
14673,2011-12-06,3,Active,74.0,1736.3999999999994
14415,2011-12-08,1,Active,590.0,5900.279999999999
17358,2011-02-09,303,Churned,59.0,365.84999999999985
13862,2011-11-21,18,Active,139.0,2209.360000000001
15971,2011-11-22,17,Active,35.0,4199.85
14798,2011-10-18,52,Active,12.0,173.74
14555,2011-10-13,57,Active,21.0,324.14000000000004
17667,2011-10-04,66,Active,116.0,2055.5099999999993
13951,2011-06-16,176,Churned,39.0,674.4499999999998
16765,2011-02-18,294,One-Time Customer,1.0,34.0
16356,2011-05-26,197,Churned,31.0,211.76999999999998
15648,2011-05-19,204,Churned,25.0,657.3499999999999
13316,2011-11-02,37,Active,87.0,5977.730000000001
13134,2011-09-15,85,Active,98.0,1793.58
14148,2011-04-20,233,Churned,3.0,157.2
17109,2011-11-10,29,Active,117.0,885.04
13711,2011-05-05,218,Churned,13.0,252.06000000000003
16832,2011-06-08,184,Churned,12.0,199.15000000000003
14277,2011-11-24,15,Active,225.0,4216.200000000001
13555,2011-09-27,73,Active,136.0,4149.2800000000025
16464,2011-11-20,19,Active,236.0,1314.6800000000003
15523,2011-09-16,84,Active,10.0,412.00999999999993
15603,2011-09-22,78,Active,2.0,48.480000000000004
15937,2011-10-06,64,Active,7.0,145.35
17680,2011-11-16,23,Active,11.0,184.39999999999998
17458,2011-11-24,15,Active,54.0,316.49999999999994
16999,2011-11-16,23,Active,23.0,484.82000000000005
14388,2011-11-29,10,Active,186.0,3212.8400000000015
13269,2011-12-08,1,Active,316.0,5346.23
14766,2011-12-01,8,Active,135.0,2473.37
12872,2011-01-17,326,Churned,66.0,599.9699999999998
17214,2011-10-10,60,Active,103.0,1069.12
15167,2011-01-23,320,Churned,41.0,162.99999999999997
13330,2011-09-08,92,Churned,53.0,1140.9299999999996
12528,2011-11-30,9,Active,92.0,1933.4800000000007
13425,2011-08-23,108,Churned,78.0,1624.2099999999998
16917,2011-03-08,276,Churned,9.0,391.5200000000001
13975,2011-11-08,31,Active,338.0,2526.2799999999993
15891,2011-04-27,226,Churned,62.0,524.52
14423,2011-05-05,218,Churned,3.0,265.2
13737,2011-05-23,200,Churned,30.0,339.59999999999997
18135,2011-11-10,29,Active,20.0,681.9100000000001
14712,2011-11-10,29,Active,25.0,917.07
15714,2011-11-28,11,Active,35.0,330.8799999999998
12446,2011-10-13,57,Active,57.0,1002.3099999999998
12475,2011-10-17,53,Active,36.0,723.38
17153,2011-11-15,24,Active,14.0,213.77999999999997
14052,2011-11-20,19,Active,56.0,225.35999999999993
15857,2011-11-21,18,Active,14.0,297.0
13081,2011-11-28,11,Active,1024.0,28337.38000000005
17126,2011-07-10,152,Churned,260.0,1004.7499999999999
17496,2010-12-16,358,Churned,10.0,271.04999999999995
13993,2011-10-28,42,Active,121.0,3466.36
16332,2011-11-11,28,Active,153.0,1593.2000000000003
14727,2011-03-10,274,Churned,10.0,268.58
15049,2011-03-11,273,Churned,3.0,121.17000000000002
15145,2011-12-05,4,Active,67.0,1194.7300000000005
16469,2011-11-16,23,Active,182.0,650.4300000000004
16348,2011-11-07,32,Active,235.0,1469.4500000000005
17029,2011-08-21,110,Churned,2.0,716.0
13479,2011-05-23,200,Churned,15.0,300.95
17734,2011-10-17,53,Active,43.0,700.63
15108,2011-07-21,141,Churned,60.0,1300.2500000000002
14389,2011-10-05,65,Active,45.0,1043.46
15349,2011-07-04,158,Churned,72.0,473.80999999999983
13745,2011-06-30,162,Churned,25.0,300.03999999999996
18121,2011-07-13,149,Churned,32.0,673.1000000000001
16984,2011-09-12,88,Active,407.0,4481.349999999996
14314,2011-08-25,106,Churned,8.0,120.0
17006,2011-12-05,4,Active,44.0,781.7800000000001
15930,2011-10-03,67,Active,21.0,426.63000000000017
15444,2011-11-30,9,Active,219.0,1418.2600000000016
15986,2011-11-09,30,Active,14.0,168.12
16800,2011-11-28,11,Active,164.0,1201.4900000000002
13271,2011-11-02,37,Active,96.0,217.3799999999999
14898,2011-11-16,23,Active,116.0,1303.5199999999995
17243,2011-12-08,1,Active,400.0,8676.849999999997
17863,2011-10-11,59,Active,148.0,3159.9999999999995
15996,2011-09-12,88,Active,130.0,1060.6799999999994
17816,2011-11-03,36,Active,17.0,36.55999999999999
12370,2011-10-19,51,Active,167.0,3545.689999999998
12417,2011-12-06,3,Active,192.0,3649.1
14761,2011-10-12,58,Active,11.0,255.90000000000003
15799,2011-09-25,75,Active,98.0,884.1400000000002
13068,2011-11-29,10,Active,2.0,344.0
16217,2011-04-18,235,Churned,15.0,304.25
18173,2011-09-14,86,Active,31.0,2106.84
15906,2011-11-20,19,Active,150.0,1567.6900000000014
16681,2011-09-28,72,Active,44.0,1770.3400000000004
13811,2011-06-09,183,Churned,13.0,814.5
14699,2011-05-09,214,Churned,8.0,109.12999999999998
16229,2011-09-13,87,Active,47.0,1010.5999999999999
15825,2011-06-20,172,Churned,20.0,532.94
16671,2011-11-11,28,Active,6.0,1692.27
13461,2011-11-01,38,Active,27.0,1445.0000000000002
15372,2011-07-25,137,Churned,27.0,2007.4
13949,2011-12-07,2,Active,160.0,2427.3199999999974
18215,2011-09-11,89,Active,13.0,299.34000000000003
15466,2011-09-15,85,Active,57.0,334.53000000000014
13067,2011-09-18,82,Active,15.0,115.46000000000002
13639,2011-09-26,74,Active,40.0,1033.3400000000001
16183,2011-10-03,67,Active,15.0,338.7100000000001
17425,2011-11-20,19,Active,43.0,759.1699999999995
14624,2011-10-13,57,Active,13.0,225.84999999999997
12646,2011-12-05,4,Active,45.0,1346.9700000000003
14971,2011-11-04,35,Active,160.0,1116.5699999999993
12452,2011-11-23,16,Active,22.0,430.57000000000005
14594,2011-12-02,7,Active,53.0,379.82999999999987
16520,2011-06-06,186,Churned,156.0,1046.5700000000004
15266,2011-01-05,338,Churned,6.0,119.30000000000001
15834,2011-09-30,70,Active,273.0,2233.749999999999
15952,2011-11-06,33,Active,91.0,806.5699999999998
13365,2011-11-06,33,Active,128.0,2225.3700000000013
13320,2011-09-22,78,Active,106.0,1548.7000000000003
12426,2011-05-29,194,Churned,30.0,582.7299999999999
16967,2011-06-03,189,Churned,21.0,319.0199999999999
13435,2011-12-04,5,Active,101.0,3809.89
15219,2011-06-16,176,Churned,9.0,305.75
15700,2011-06-20,172,Churned,86.0,696.6799999999996
13338,2011-07-05,157,Churned,19.0,487.02
16278,2011-08-31,100,Churned,23.0,566.3799999999999
17628,2011-09-19,81,Active,5.0,75.75000000000001
18278,2011-09-27,73,Active,9.0,173.89999999999998
13598,2011-10-23,47,Active,40.0,180.1700000000001
12398,2011-10-25,45,Active,85.0,1635.6599999999999
18184,2011-11-24,15,One-Time Customer,1.0,49.8
17468,2011-11-29,10,Active,5.0,137.0
14800,2011-10-23,47,Active,385.0,4339.739999999999
12928,2011-11-04,35,Active,84.0,2062.6999999999994
16889,2011-05-29,194,Churned,135.0,1578.6700000000005
16497,2011-10-21,49,Active,136.0,2965.690000000001
16660,2011-11-23,16,Active,16.0,1267.6499999999999
15057,2011-03-09,275,Churned,25.0,1489.5
13717,2011-11-07,32,Active,102.0,1445.0100000000002
16394,2011-10-14,56,Active,83.0,1555.3400000000006
18218,2011-05-12,211,Churned,21.0,662.08
16609,2011-11-24,15,Active,276.0,5493.460000000006
12569,2011-12-07,2,Active,188.0,4124.69
14651,2011-10-03,67,Active,102.0,654.5999999999998
17345,2011-11-24,15,Active,87.0,537.74
15152,2011-11-30,9,Active,271.0,4745.69
18203,2011-07-05,157,Churned,19.0,160.42000000000002
15254,2011-08-04,127,Churned,18.0,300.36000000000007
14196,2011-08-25,106,Churned,6.0,335.52
15473,2011-11-25,14,Active,11.0,1771.2
12602,2011-10-12,58,Active,12.0,153.12000000000003
16313,2011-12-06,3,Active,16.0,274.15000000000003
17078,2011-11-03,36,Active,28.0,378.2000000000001
16338,2011-07-05,157,Churned,11.0,214.80000000000004
14748,2011-11-10,29,Active,89.0,1415.7499999999995
14282,2011-12-06,3,Active,156.0,3729.3400000000042
12540,2011-11-20,19,Active,478.0,13400.23999999999
14524,2011-11-08,31,Active,203.0,1867.6800000000007
14621,2011-12-08,1,Active,92.0,1788.36
17621,2011-11-18,21,Active,26.0,1379.8999999999999
16350,2011-11-18,21,Active,57.0,1116.4699999999996
12601,2011-06-03,189,Churned,28.0,577.0600000000001
15447,2011-01-13,330,Churned,9.0,155.17
12388,2011-11-24,15,Active,100.0,2780.6600000000003
12817,2011-03-03,281,Churned,4.0,166.04
16809,2011-11-16,23,Active,149.0,914.69
16245,2011-11-16,23,Active,90.0,1413.660000000001
14323,2011-08-17,114,Churned,36.0,605.0600000000002
15717,2011-04-19,234,Churned,7.0,150.3
17955,2011-05-25,198,Churned,19.0,557.3
14591,2011-11-24,15,Active,197.0,1447.140000000001
13826,2011-06-16,176,Churned,10.0,189.5
14517,2011-11-06,33,Active,18.0,330.45
15786,2011-10-24,46,Active,267.0,4932.2000000000035
16828,2011-09-07,93,Churned,8.0,128.5
16173,2011-11-24,15,Active,84.0,1418.3199999999993
13351,2011-10-04,66,Active,16.0,373.94
13040,2011-12-01,8,Active,43.0,676.9900000000001
16456,2011-09-01,99,Churned,111.0,2158.3700000000003
14825,2011-12-06,3,Active,121.0,2226.9099999999985
15723,2010-12-10,364,Churned,41.0,203.1
14544,2011-11-15,24,Active,114.0,2024.4500000000005
12845,2011-03-17,267,Churned,27.0,354.09000000000003
12458,2011-09-29,71,Active,38.0,947.4000000000001
13899,2011-11-23,16,Active,19.0,388.52000000000004
16777,2011-09-20,80,Active,50.0,226.35000000000005
17648,2011-10-10,60,Active,91.0,1797.5
18036,2011-11-07,32,Active,96.0,405.6199999999999
15517,2011-04-20,233,Churned,27.0,267.03000000000003
17670,2011-04-26,227,Churned,11.0,205.7
17405,2011-12-08,1,Active,82.0,1031.41
13273,2011-08-18,113,Churned,16.0,138.97999999999996
15782,2011-11-30,9,Active,43.0,2614.7400000000007
18194,2011-09-18,82,Active,7.0,973.8399999999999
14138,2011-12-08,1,Active,47.0,982.3800000000005
15948,2011-12-01,8,Active,60.0,955.2400000000001
17895,2011-10-26,44,Active,16.0,97.99999999999997
13607,2011-10-30,40,Active,98.0,678.0099999999996
15009,2011-11-27,12,Active,182.0,1261.7799999999997
16024,2011-11-27,12,Active,64.0,251.23999999999992
15923,2010-12-02,372,Churned,21.0,127.08000000000003
14404,2011-11-06,33,Active,103.0,1474.3200000000004
17682,2011-11-29,10,Active,118.0,2474.3300000000004
14732,2011-12-01,8,Active,147.0,2702.49
16242,2011-12-01,8,Active,294.0,3603.210000000001
15764,2011-09-12,88,Active,180.0,3279.9700000000003
16801,2011-06-29,163,Churned,76.0,1619.7300000000002
15861,2011-11-27,12,Active,546.0,3165.360000000001
14886,2011-04-01,252,Churned,18.0,364.80000000000007
14023,2011-12-02,7,Active,31.0,584.0699999999998
17764,2011-10-20,50,Active,75.0,818.8200000000002
15256,2011-07-14,148,Churned,6.0,98.45
12567,2011-11-17,22,Active,446.0,9401.279999999993
15777,2011-04-12,241,Churned,21.0,1047.1100000000001
16812,2010-12-14,360,Churned,15.0,479.3500000000001
17888,2011-11-18,21,Active,67.0,726.0500000000001
13280,2011-08-09,122,Churned,85.0,814.8600000000001
16333,2011-12-02,7,Active,45.0,26626.8
15669,2011-10-30,40,Active,33.0,684.34
12639,2011-04-15,238,Churned,22.0,486.1
16099,2011-10-20,50,Active,39.0,731.8999999999999
14393,2011-05-05,218,Churned,5.0,67.94999999999999
13682,2011-06-05,187,Churned,3.0,59.5
12436,2011-09-01,99,Churned,16.0,509.01000000000005
15740,2011-10-21,49,Active,9.0,154.88000000000002
16506,2011-11-20,19,Active,3.0,90.30000000000001
13739,2011-11-21,18,Active,3.0,216.9
14675,2011-11-23,16,Active,102.0,604.7499999999999
13743,2011-12-07,2,Active,41.0,1341.5999999999997
16379,2011-12-05,4,Active,108.0,2157.400000000001
